lead_id,created_date,region,channel,campaign_id,lead_status,mql_date,sql_date,converted_account_id
LEAD-102511,2025-06-18,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-102512,2024-05-08,NA,LinkedIn,CMP-1024,MQL,2024-05-17,,ACC-0007
LEAD-102513,2025-07-26,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102514,2025-12-10,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102515,2025-10-30,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102516,2025-01-24,APAC,LinkedIn,CMP-1006,SQL,2025-02-08,2025-02-15,ACC-0167
LEAD-102517,2024-04-16,NA,Webinar,CMP-1003,Lead,,,
LEAD-102518,2024-12-09,APAC,LinkedIn,CMP-1001,SQL,2024-12-14,2024-12-23,ACC-0237
LEAD-102519,2024-01-12,APAC,Webinar,CMP-1025,Lead,,,
LEAD-102520,2024-07-11,NA,LinkedIn,CMP-1018,MQL,2024-07-20,,ACC-0161
LEAD-102521,2025-08-06,EMEA,Partners,CMP-1019,MQL,2025-08-23,,ACC-0014
LEAD-102522,2024-11-18,NA,Webinar,CMP-1003,Lead,,,
LEAD-102523,2024-01-09,EMEA,Partners,CMP-1012,Lead,,,
LEAD-102524,2025-02-11,NA,LinkedIn,CMP-1017,MQL,2025-02-24,,
LEAD-102525,2025-12-20,APAC,Webinar,CMP-1022,SQL,2026-01-07,2026-01-05,ACC-0215
LEAD-102526,2024-06-02,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-102527,2025-01-26,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-102528,2024-02-08,APAC,LinkedIn,CMP-1010,MQL,2024-02-12,,
LEAD-102529,2024-04-05,EMEA,Webinar,CMP-1023,SQL,2024-04-11,2024-04-25,
LEAD-102530,2025-05-28,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-102531,2025-09-15,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102532,2024-12-15,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102533,2024-12-13,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102534,2025-03-17,NA,Webinar,CMP-1002,Lead,,,
LEAD-102535,2025-11-30,APAC,Paid Search,CMP-1013,MQL,2025-12-21,,ACC-0137
LEAD-102536,2024-06-05,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102537,2025-05-24,NA,Display,CMP-1004,Lead,,,
LEAD-102538,2024-05-26,APAC,Webinar,CMP-1025,Lead,,,
LEAD-102539,2025-07-14,APAC,Webinar,CMP-1028,Lead,,,
LEAD-102540,2024-03-30,EMEA,Paid Search,CMP-1016,SQL,2024-04-10,2024-04-19,ACC-0015
LEAD-102541,2025-08-13,EMEA,Partners,CMP-1012,Lead,,,
LEAD-102542,2024-03-13,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-102543,2025-04-16,NA,Display,CMP-1009,Lead,,,
LEAD-102544,2024-09-19,APAC,Webinar,CMP-1025,Lead,,,
LEAD-102545,2025-10-27,APAC,LinkedIn,CMP-1030,SQL,2025-11-16,2025-12-07,ACC-0105
LEAD-102546,2024-10-20,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-102547,2025-09-26,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102548,2025-03-27,EMEA,Partners,CMP-1012,Lead,,,
LEAD-102549,2025-10-01,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-102550,2025-11-29,NA,Paid Search,CMP-1014,Lead,,,
LEAD-102551,2024-09-26,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-102552,2025-11-29,NA,Webinar,CMP-1002,Lead,,,
LEAD-102553,2025-10-21,NA,Webinar,CMP-1002,Lead,,,
LEAD-102554,2024-09-07,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-102555,2024-01-09,APAC,Partners,CMP-1005,Lead,,,
LEAD-102556,2024-10-24,APAC,Paid Search,CMP-1013,SQL,2024-10-28,2024-11-17,ACC-0090
LEAD-102557,2025-04-18,APAC,Webinar,CMP-1022,MQL,2025-05-07,,
LEAD-102558,2025-04-21,NA,Display,CMP-1004,MQL,2025-05-05,,
LEAD-102559,2024-07-23,APAC,Paid Search,CMP-1013,SQL,2024-08-13,2024-09-02,ACC-0004
LEAD-102560,2025-05-02,NA,Display,CMP-1004,Lead,,,
LEAD-102561,2024-02-09,NA,LinkedIn,CMP-1018,MQL,2024-02-17,,ACC-0203
LEAD-102562,2024-02-02,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102563,2024-03-04,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102564,2025-03-16,EMEA,Paid Search,CMP-1016,SQL,2025-03-18,2025-04-22,ACC-0169
LEAD-102565,2025-10-12,APAC,LinkedIn,CMP-1006,SQL,2025-10-26,2025-10-27,ACC-0137
LEAD-102566,2025-12-30,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102567,2025-06-21,NA,Webinar,CMP-1007,Lead,,,
LEAD-102568,2024-09-22,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-102569,2024-04-04,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-102570,2024-12-16,APAC,Webinar,CMP-1025,Lead,,,
LEAD-102571,2024-07-22,EMEA,Partners,CMP-1012,Lead,,,
LEAD-102572,2025-05-08,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-102573,2024-06-13,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-102574,2025-12-10,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102575,2024-01-11,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-102576,2025-09-03,NA,Webinar,CMP-1007,MQL,2025-09-24,,ACC-0166
LEAD-102577,2025-11-11,NA,Partners,CMP-1027,Lead,,,
LEAD-102578,2024-11-20,APAC,LinkedIn,CMP-1001,MQL,2024-11-26,,ACC-0192
LEAD-102579,2024-11-20,NA,Display,CMP-1004,Lead,,,
LEAD-102580,2025-11-21,NA,Paid Search,CMP-1014,MQL,2025-12-07,,
LEAD-102581,2024-05-08,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102582,2025-08-15,NA,Display,CMP-1004,MQL,2025-08-23,,ACC-0111
LEAD-102583,2025-07-13,APAC,Webinar,CMP-1025,SQL,2025-07-26,2025-08-05,
LEAD-102584,2025-11-26,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102585,2025-01-14,NA,Partners,CMP-1027,Lead,,,
LEAD-102586,2024-11-05,APAC,Paid Search,CMP-1029,MQL,2024-11-10,,
LEAD-102587,2025-10-26,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102588,2024-12-26,EMEA,Partners,CMP-1012,Lead,,,
LEAD-102589,2025-03-12,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-102590,2024-12-09,NA,Display,CMP-1004,Lead,,,
LEAD-102591,2025-04-14,NA,Paid Search,CMP-1014,Lead,,,
LEAD-102592,2025-07-20,EMEA,Webinar,CMP-1020,SQL,2025-07-31,2025-08-26,
LEAD-102593,2025-12-19,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102594,2024-04-11,NA,Webinar,CMP-1003,Lead,,,
LEAD-102595,2024-04-16,NA,Webinar,CMP-1003,Lead,,,
LEAD-102596,2025-09-23,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102597,2025-05-23,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-102598,2025-07-11,NA,Display,CMP-1004,Lead,,,
LEAD-102599,2025-05-30,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102600,2025-11-14,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102601,2024-08-04,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-102602,2025-07-18,APAC,Paid Search,CMP-1013,MQL,2025-07-23,,ACC-0213
LEAD-102603,2025-04-20,NA,Paid Search,CMP-1014,Lead,,,
LEAD-102604,2025-10-22,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-102605,2025-02-09,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-102606,2024-08-17,NA,LinkedIn,CMP-1017,MQL,2024-08-27,,ACC-0110
LEAD-102607,2025-02-28,APAC,Webinar,CMP-1022,MQL,2025-03-15,,ACC-0109
LEAD-102608,2024-01-27,APAC,Partners,CMP-1005,Lead,,,
LEAD-102609,2025-06-15,NA,Partners,CMP-1027,Lead,,,
LEAD-102610,2024-11-21,EMEA,Webinar,CMP-1011,MQL,2024-12-06,,ACC-0103
LEAD-102611,2025-02-04,NA,Webinar,CMP-1007,Lead,,,
LEAD-102612,2025-02-06,NA,Partners,CMP-1027,MQL,2025-02-21,,ACC-0244
LEAD-102613,2025-10-13,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-102614,2024-06-26,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-102615,2025-06-13,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-102616,2024-04-11,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-102617,2025-05-31,NA,Display,CMP-1004,Lead,,,
LEAD-102618,2025-02-05,NA,Partners,CMP-1027,Lead,,,
LEAD-102619,2024-09-23,NA,Partners,CMP-1027,Lead,,,
LEAD-102620,2024-11-26,NA,Webinar,CMP-1007,SQL,2024-11-28,2024-12-15,ACC-0104
LEAD-102621,2025-12-25,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-102622,2024-03-21,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102623,2024-05-13,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102624,2025-01-01,APAC,LinkedIn,CMP-1006,MQL,2025-01-12,,ACC-0089
LEAD-102625,2024-09-08,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-102626,2025-01-22,APAC,Webinar,CMP-1025,Lead,,,
LEAD-102627,2024-02-22,NA,Display,CMP-1009,SQL,2024-02-24,2024-03-09,ACC-0064
LEAD-102628,2025-09-02,NA,Display,CMP-1004,SQL,2025-09-09,2025-09-17,ACC-0105
LEAD-102629,2025-01-05,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102630,2025-02-04,NA,Display,CMP-1004,Lead,,,
LEAD-102631,2024-01-23,NA,Paid Search,CMP-1014,MQL,2024-01-27,,ACC-0110
LEAD-102632,2025-03-05,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-102633,2025-10-10,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102634,2024-06-13,APAC,LinkedIn,CMP-1006,MQL,2024-07-03,,
LEAD-102635,2024-02-02,NA,Display,CMP-1004,Lead,,,
LEAD-102636,2024-12-21,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-102637,2025-09-06,NA,LinkedIn,CMP-1018,MQL,2025-09-16,,
LEAD-102638,2024-07-16,EMEA,Webinar,CMP-1020,SQL,2024-08-03,2024-08-04,ACC-0173
LEAD-102639,2025-01-08,NA,Display,CMP-1004,Lead,,,
LEAD-102640,2024-01-31,EMEA,Webinar,CMP-1011,SQL,2024-02-06,2024-02-27,ACC-0014
LEAD-102641,2024-07-23,NA,Webinar,CMP-1003,Lead,,,
LEAD-102642,2025-07-18,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102643,2025-05-22,NA,Paid Search,CMP-1014,Lead,,,
LEAD-102644,2025-02-13,APAC,LinkedIn,CMP-1030,SQL,2025-02-23,2025-03-20,ACC-0041
LEAD-102645,2025-08-24,APAC,LinkedIn,CMP-1010,SQL,2025-09-10,2025-09-30,
LEAD-102646,2025-03-09,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102647,2024-11-22,EMEA,Webinar,CMP-1020,SQL,2024-11-30,2024-12-24,ACC-0055
LEAD-102648,2025-10-09,NA,Partners,CMP-1027,SQL,2025-10-12,2025-11-20,ACC-0190
LEAD-102649,2025-02-23,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102650,2025-10-22,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-102651,2024-01-31,NA,Display,CMP-1004,SQL,2024-02-07,2024-03-03,ACC-0183
LEAD-102652,2024-08-08,APAC,Webinar,CMP-1022,Lead,,,
LEAD-102653,2024-05-28,APAC,Webinar,CMP-1025,Lead,,,
LEAD-102654,2024-01-10,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-102655,2024-12-02,NA,Webinar,CMP-1007,Lead,,,
LEAD-102656,2024-11-25,APAC,Paid Search,CMP-1029,SQL,2024-12-06,2024-12-18,ACC-0220
LEAD-102657,2024-04-15,NA,LinkedIn,CMP-1018,MQL,2024-04-19,,ACC-0158
LEAD-102658,2025-10-23,NA,Paid Search,CMP-1014,Lead,,,
LEAD-102659,2025-03-21,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-102660,2024-07-21,NA,Webinar,CMP-1007,MQL,2024-07-24,,
LEAD-102661,2025-03-07,NA,Display,CMP-1004,SQL,2025-03-19,2025-04-10,ACC-0036
LEAD-102662,2024-01-22,APAC,LinkedIn,CMP-1010,MQL,2024-02-11,,
LEAD-102663,2025-04-17,APAC,LinkedIn,CMP-1010,MQL,2025-04-20,,
LEAD-102664,2025-06-24,NA,Webinar,CMP-1002,Lead,,,
LEAD-102665,2024-01-17,NA,Webinar,CMP-1003,Lead,,,
LEAD-102666,2025-03-01,NA,LinkedIn,CMP-1024,SQL,2025-03-14,2025-04-05,ACC-0104
LEAD-102667,2024-11-16,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-102668,2025-02-06,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102669,2025-04-10,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-102670,2024-05-04,NA,Partners,CMP-1027,Lead,,,
LEAD-102671,2025-09-24,NA,Display,CMP-1004,SQL,2025-09-26,2025-10-12,ACC-0034
LEAD-102672,2024-11-26,APAC,Webinar,CMP-1028,Lead,,,
LEAD-102673,2025-03-22,EMEA,LinkedIn,CMP-1008,SQL,2025-04-04,2025-05-05,
LEAD-102674,2025-12-05,APAC,Webinar,CMP-1028,MQL,2025-12-08,,ACC-0235
LEAD-102675,2024-11-07,NA,Webinar,CMP-1003,Lead,,,
LEAD-102676,2025-12-05,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102677,2025-01-23,NA,Display,CMP-1009,Lead,,,
LEAD-102678,2024-05-21,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102679,2024-05-09,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-102680,2025-08-21,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-102681,2025-02-27,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102682,2024-05-05,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-102683,2025-08-14,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-102684,2024-10-14,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-102685,2025-05-09,EMEA,LinkedIn,CMP-1008,MQL,2025-05-13,,ACC-0096
LEAD-102686,2024-09-05,APAC,Webinar,CMP-1022,Lead,,,
LEAD-102687,2024-07-29,EMEA,Webinar,CMP-1023,MQL,2024-08-01,,ACC-0026
LEAD-102688,2025-11-17,NA,Webinar,CMP-1007,Lead,,,
LEAD-102689,2025-01-29,NA,Webinar,CMP-1007,Lead,,,
LEAD-102690,2024-12-14,NA,Webinar,CMP-1007,Lead,,,
LEAD-102691,2025-06-24,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-102692,2024-11-15,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-102693,2024-06-06,APAC,Webinar,CMP-1028,Lead,,,
LEAD-102694,2024-05-13,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-102695,2025-01-29,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102696,2025-06-09,NA,Webinar,CMP-1007,Lead,,,
LEAD-102697,2024-07-11,NA,Webinar,CMP-1003,Lead,,,
LEAD-102698,2024-06-17,APAC,Webinar,CMP-1022,Lead,,,
LEAD-102699,2025-08-14,EMEA,Partners,CMP-1021,MQL,2025-08-19,,
LEAD-102700,2024-09-03,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-102701,2024-07-10,NA,Display,CMP-1009,MQL,2024-07-26,,ACC-0086
LEAD-102702,2024-05-01,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102703,2024-12-28,NA,Paid Search,CMP-1014,SQL,2025-01-12,2025-02-08,ACC-0126
LEAD-102704,2025-03-27,NA,Display,CMP-1009,Lead,,,
LEAD-102705,2024-02-20,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102706,2025-03-08,NA,Webinar,CMP-1007,Lead,,,
LEAD-102707,2025-02-16,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-102708,2025-06-26,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102709,2025-03-19,NA,Display,CMP-1004,Lead,,,
LEAD-102710,2025-10-23,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-102711,2024-08-12,NA,Display,CMP-1004,SQL,2024-08-22,2024-09-06,ACC-0199
LEAD-102712,2024-04-13,NA,Display,CMP-1009,MQL,2024-04-27,,ACC-0225
LEAD-102713,2024-04-13,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-102714,2025-12-09,NA,Display,CMP-1009,Lead,,,
LEAD-102715,2024-06-24,APAC,Paid Search,CMP-1026,MQL,2024-07-15,,ACC-0107
LEAD-102716,2024-01-04,NA,Display,CMP-1004,MQL,2024-01-25,,ACC-0212
LEAD-102717,2024-11-08,APAC,Webinar,CMP-1028,Lead,,,
LEAD-102718,2024-09-01,APAC,LinkedIn,CMP-1006,SQL,2024-09-08,2024-10-02,
LEAD-102719,2024-05-25,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-102720,2025-03-14,EMEA,Webinar,CMP-1011,MQL,2025-03-18,,ACC-0187
LEAD-102721,2024-01-10,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102722,2025-04-30,EMEA,Partners,CMP-1019,MQL,2025-05-17,,ACC-0205
LEAD-102723,2024-01-18,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102724,2024-10-24,NA,Partners,CMP-1027,MQL,2024-10-30,,
LEAD-102725,2024-04-12,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102726,2024-12-09,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102727,2024-12-25,NA,LinkedIn,CMP-1018,MQL,2025-01-07,,ACC-0163
LEAD-102728,2024-12-27,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102729,2025-06-14,APAC,Webinar,CMP-1025,Lead,,,
LEAD-102730,2025-09-02,EMEA,Paid Search,CMP-1016,MQL,2025-09-04,,ACC-0053
LEAD-102731,2025-02-24,APAC,Webinar,CMP-1028,MQL,2025-03-09,,ACC-0151
LEAD-102732,2024-09-07,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102733,2025-03-17,EMEA,Partners,CMP-1012,SQL,2025-03-31,2025-04-02,
LEAD-102734,2025-10-03,APAC,Webinar,CMP-1022,Lead,,,
LEAD-102735,2025-04-05,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-102736,2024-09-28,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102737,2024-12-05,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-102738,2024-10-09,APAC,LinkedIn,CMP-1010,MQL,2024-10-21,,
LEAD-102739,2024-05-05,NA,Paid Search,CMP-1014,Lead,,,
LEAD-102740,2025-08-03,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-102741,2024-10-22,NA,Display,CMP-1004,Lead,,,
LEAD-102742,2025-05-25,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102743,2025-04-22,APAC,Webinar,CMP-1022,MQL,2025-05-13,,ACC-0228
LEAD-102744,2024-06-15,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102745,2024-03-07,APAC,Paid Search,CMP-1026,MQL,2024-03-15,,ACC-0130
LEAD-102746,2025-08-30,NA,Display,CMP-1004,SQL,2025-09-14,2025-10-01,
LEAD-102747,2024-01-01,NA,Webinar,CMP-1002,Lead,,,
LEAD-102748,2024-12-24,APAC,Paid Search,CMP-1029,MQL,2025-01-12,,ACC-0061
LEAD-102749,2024-03-29,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-102750,2024-07-20,NA,Paid Search,CMP-1014,Lead,,,
LEAD-102751,2024-03-23,APAC,LinkedIn,CMP-1010,MQL,2024-04-05,,ACC-0123
LEAD-102752,2025-11-25,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102753,2025-02-12,APAC,Paid Search,CMP-1029,SQL,2025-02-23,2025-03-13,ACC-0226
LEAD-102754,2025-03-22,APAC,Webinar,CMP-1022,Lead,,,
LEAD-102755,2025-08-15,APAC,Partners,CMP-1005,Lead,,,
LEAD-102756,2024-07-23,NA,Display,CMP-1009,MQL,2024-08-03,,ACC-0001
LEAD-102757,2024-10-31,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102758,2025-04-17,NA,LinkedIn,CMP-1018,MQL,2025-05-02,,ACC-0220
LEAD-102759,2025-06-23,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102760,2025-05-30,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102761,2025-01-01,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102762,2025-04-22,NA,Paid Search,CMP-1014,Lead,,,
LEAD-102763,2025-04-17,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-102764,2024-01-28,APAC,Webinar,CMP-1025,Lead,,,
LEAD-102765,2024-05-23,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102766,2024-09-05,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102767,2024-05-10,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102768,2025-08-02,APAC,Paid Search,CMP-1029,MQL,2025-08-16,,ACC-0209
LEAD-102769,2025-11-17,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-102770,2025-06-14,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102771,2024-03-27,NA,Webinar,CMP-1002,Lead,,,
LEAD-102772,2025-10-27,NA,Display,CMP-1004,Lead,,,
LEAD-102773,2024-04-09,NA,Partners,CMP-1027,Lead,,,
LEAD-102774,2025-05-08,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-102775,2024-03-03,NA,Display,CMP-1004,Lead,,,
LEAD-102776,2025-11-21,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-102777,2024-02-24,EMEA,Webinar,CMP-1023,SQL,2024-03-12,2024-03-13,ACC-0087
LEAD-102778,2025-11-22,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102779,2024-11-04,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102780,2024-01-07,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-102781,2025-12-05,NA,Webinar,CMP-1007,SQL,2025-12-26,2025-12-22,ACC-0171
LEAD-102782,2024-09-10,NA,Webinar,CMP-1007,SQL,2024-09-28,2024-10-18,ACC-0108
LEAD-102783,2024-05-04,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102784,2024-07-07,NA,Partners,CMP-1027,MQL,2024-07-17,,
LEAD-102785,2025-11-28,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102786,2025-09-23,NA,Display,CMP-1004,Lead,,,
LEAD-102787,2025-10-13,APAC,LinkedIn,CMP-1001,MQL,2025-10-22,,ACC-0078
LEAD-102788,2025-12-17,NA,LinkedIn,CMP-1018,MQL,2025-12-28,,
LEAD-102789,2025-08-25,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-102790,2024-10-08,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-102791,2024-04-19,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102792,2025-03-11,APAC,Partners,CMP-1005,MQL,2025-03-31,,ACC-0113
LEAD-102793,2025-08-17,APAC,LinkedIn,CMP-1010,MQL,2025-09-07,,ACC-0093
LEAD-102794,2024-12-29,APAC,Partners,CMP-1005,Lead,,,
LEAD-102795,2025-04-14,NA,Display,CMP-1009,SQL,2025-05-02,2025-05-26,ACC-0231
LEAD-102796,2025-12-24,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-102797,2024-03-05,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-102798,2024-12-26,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102799,2024-12-13,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102800,2024-05-23,NA,Display,CMP-1009,Lead,,,
LEAD-102801,2025-11-05,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102802,2024-03-10,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102803,2025-05-10,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-102804,2025-09-12,APAC,Webinar,CMP-1022,MQL,2025-09-30,,
LEAD-102805,2025-06-22,NA,Display,CMP-1009,SQL,2025-07-12,2025-07-24,ACC-0125
LEAD-102806,2025-02-17,NA,Webinar,CMP-1003,MQL,2025-02-24,,ACC-0151
LEAD-102807,2025-11-12,NA,Display,CMP-1004,Lead,,,
LEAD-102808,2025-11-26,EMEA,Paid Search,CMP-1016,SQL,2025-12-05,2025-12-12,
LEAD-102809,2024-06-27,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-102810,2025-03-06,APAC,LinkedIn,CMP-1030,MQL,2025-03-11,,ACC-0045
LEAD-102811,2024-03-15,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-102812,2025-09-13,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102813,2024-06-27,EMEA,Webinar,CMP-1011,SQL,2024-07-03,2024-08-11,ACC-0232
LEAD-102814,2024-09-15,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-102815,2024-10-19,EMEA,LinkedIn,CMP-1008,SQL,2024-11-06,2024-11-10,ACC-0113
LEAD-102816,2024-01-25,EMEA,Partners,CMP-1021,Lead,,,
LEAD-102817,2024-04-08,NA,Webinar,CMP-1007,SQL,2024-04-10,2024-05-11,
LEAD-102818,2025-08-04,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-102819,2024-12-14,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-102820,2025-10-19,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-102821,2024-07-31,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102822,2025-05-27,EMEA,Partners,CMP-1012,Lead,,,
LEAD-102823,2025-07-26,APAC,Webinar,CMP-1028,SQL,2025-08-10,2025-08-29,
LEAD-102824,2025-08-05,NA,Webinar,CMP-1003,MQL,2025-08-10,,ACC-0153
LEAD-102825,2024-08-24,NA,Webinar,CMP-1002,Lead,,,
LEAD-102826,2024-12-04,APAC,LinkedIn,CMP-1001,MQL,2024-12-14,,ACC-0156
LEAD-102827,2025-01-01,NA,Webinar,CMP-1003,Lead,,,
LEAD-102828,2024-06-10,APAC,LinkedIn,CMP-1010,MQL,2024-06-28,,
LEAD-102829,2025-05-27,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-102830,2024-02-28,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-102831,2024-04-23,EMEA,Partners,CMP-1019,Lead,,,
LEAD-102832,2024-09-26,EMEA,Partners,CMP-1021,SQL,2024-10-06,2024-10-18,ACC-0119
LEAD-102833,2024-03-01,APAC,Partners,CMP-1005,MQL,2024-03-13,,
LEAD-102834,2025-11-10,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-102835,2024-08-29,EMEA,Paid Search,CMP-1016,MQL,2024-09-19,,
LEAD-102836,2024-02-06,EMEA,Partners,CMP-1012,Lead,,,
LEAD-102837,2025-03-02,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-102838,2024-03-23,APAC,Paid Search,CMP-1029,Lead,,,
