shipment_id,ship_date,region,account_id,doctor_id,product_line,cases_shipped
SHP-301644,2024-05-11,APAC,ACC-0050,DR-9047,Clear Aligners,6
SHP-301645,2024-01-21,NA,ACC-0192,DR-9058,Clear Aligners,5
SHP-301646,2025-11-18,APAC,ACC-0001,DR-9507,Clear Aligners,2
SHP-301647,2024-12-08,EMEA,ACC-0242,DR-9856,Clear Aligners,6
SHP-301648,2024-04-30,APAC,ACC-0082,DR-9933,Clear Aligners,4
SHP-301649,2025-04-22,APAC,ACC-0034,DR-9107,Clear Aligners,1
SHP-301650,2025-09-21,EMEA,ACC-0145,DR-9259,Clear Aligners,5
SHP-301651,2024-09-20,NA,ACC-0202,DR-9707,Clear Aligners,4
SHP-301652,2025-08-04,NA,ACC-0158,DR-9073,Clear Aligners,8
SHP-301653,2024-05-07,APAC,ACC-0045,DR-9257,Clear Aligners,1
SHP-301654,2024-01-31,EMEA,ACC-0120,DR-9262,Clear Aligners,6
SHP-301655,2025-02-07,EMEA,ACC-0107,DR-9911,Clear Aligners,5
SHP-301656,2025-06-26,NA,ACC-0009,DR-9690,Clear Aligners,8
SHP-301657,2024-08-01,NA,ACC-0014,DR-9799,Clear Aligners,5
SHP-301658,2025-09-05,EMEA,ACC-0060,DR-9386,Clear Aligners,1
SHP-301659,2025-03-29,EMEA,ACC-0031,DR-9403,Clear Aligners,7
SHP-301660,2024-02-29,APAC,ACC-0104,DR-9871,Scanner,2
SHP-301661,2024-09-26,EMEA,ACC-0128,DR-9006,Clear Aligners,2
SHP-301662,2025-07-10,APAC,ACC-0244,DR-9446,Clear Aligners,4
SHP-301663,2025-05-28,NA,ACC-0123,DR-9364,Clear Aligners,3
SHP-301664,2025-06-30,NA,ACC-0009,DR-9599,Clear Aligners,5
SHP-301665,2024-01-05,NA,ACC-0014,DR-9594,Clear Aligners,4
SHP-301666,2025-01-08,EMEA,ACC-0040,DR-9018,Clear Aligners,3
SHP-301667,2025-02-09,APAC,ACC-0233,DR-9725,Clear Aligners,6
SHP-301668,2025-05-09,NA,ACC-0177,DR-9382,Imaging,1
SHP-301669,2025-12-07,EMEA,ACC-0069,DR-9428,Imaging,2
SHP-301670,2025-07-26,NA,ACC-0030,DR-9222,Imaging,1
SHP-301671,2025-03-13,APAC,ACC-0034,DR-9481,Clear Aligners,2
SHP-301672,2025-04-15,APAC,ACC-0065,DR-9267,Clear Aligners,2
SHP-301673,2024-09-11,NA,ACC-0186,DR-9499,Clear Aligners,7
SHP-301674,2024-10-01,APAC,ACC-0117,DR-9849,Clear Aligners,4
SHP-301675,2025-09-19,NA,ACC-0078,DR-9214,Clear Aligners,6
SHP-301676,2024-09-03,NA,ACC-0075,DR-9138,Clear Aligners,7
SHP-301677,2024-02-12,EMEA,ACC-0056,DR-9550,Clear Aligners,6
SHP-301678,2024-07-11,NA,ACC-0191,DR-9825,Clear Aligners,8
SHP-301679,2024-08-30,EMEA,ACC-0062,DR-9885,Clear Aligners,1
SHP-301680,2024-04-05,APAC,ACC-0196,DR-9634,Clear Aligners,8
SHP-301681,2024-11-07,APAC,ACC-0057,DR-9336,Clear Aligners,5
SHP-301682,2025-05-16,APAC,ACC-0174,DR-9890,Clear Aligners,8
SHP-301683,2025-04-19,APAC,ACC-0019,DR-9779,Clear Aligners,1
SHP-301684,2025-08-12,NA,ACC-0078,DR-9469,Imaging,1
SHP-301685,2025-09-09,EMEA,ACC-0063,DR-9842,Clear Aligners,7
SHP-301686,2024-12-10,NA,ACC-0010,DR-9968,Clear Aligners,8
SHP-301687,2024-08-26,EMEA,ACC-0133,DR-9096,Clear Aligners,1
SHP-301688,2025-11-10,EMEA,ACC-0047,DR-9703,Clear Aligners,5
SHP-301689,2024-01-22,NA,ACC-0055,DR-9210,Clear Aligners,7
SHP-301690,2025-07-08,NA,ACC-0217,DR-9746,Imaging,1
SHP-301691,2024-02-22,NA,ACC-0231,DR-9763,Clear Aligners,1
SHP-301692,2024-10-27,APAC,ACC-0136,DR-9722,Scanner,2
SHP-301693,2024-11-17,APAC,ACC-0045,DR-9654,Clear Aligners,5
SHP-301694,2024-08-07,NA,ACC-0204,DR-9876,Clear Aligners,3
SHP-301695,2024-04-16,APAC,ACC-0106,DR-9514,Scanner,2
SHP-301696,2025-11-08,APAC,ACC-0243,DR-9069,Clear Aligners,7
SHP-301697,2025-08-13,NA,ACC-0158,DR-9396,Clear Aligners,6
SHP-301698,2025-06-02,APAC,ACC-0150,DR-9237,Clear Aligners,7
SHP-301699,2024-09-10,NA,ACC-0092,DR-9071,Clear Aligners,2
SHP-301700,2024-02-02,EMEA,ACC-0250,DR-9879,Clear Aligners,6
SHP-301701,2025-03-26,NA,ACC-0101,DR-9939,Imaging,2
SHP-301702,2025-04-05,EMEA,ACC-0032,DR-9113,Imaging,1
SHP-301703,2025-01-29,APAC,ACC-0240,DR-9488,Clear Aligners,3
SHP-301704,2025-07-16,NA,ACC-0220,DR-9566,Scanner,1
SHP-301705,2025-08-23,EMEA,ACC-0081,DR-9170,Scanner,2
SHP-301706,2025-07-29,EMEA,ACC-0122,DR-9868,Clear Aligners,6
SHP-301707,2025-10-26,EMEA,ACC-0028,DR-9591,Clear Aligners,2
SHP-301708,2025-10-01,NA,ACC-0184,DR-9026,Scanner,2
SHP-301709,2024-04-12,APAC,ACC-0152,DR-9356,Clear Aligners,6
SHP-301710,2025-01-11,EMEA,ACC-0080,DR-9730,Clear Aligners,4
SHP-301711,2024-03-04,EMEA,ACC-0146,DR-9284,Clear Aligners,4
SHP-301712,2025-04-11,EMEA,ACC-0206,DR-9208,Scanner,1
SHP-301713,2025-06-26,EMEA,ACC-0127,DR-9579,Clear Aligners,7
SHP-301714,2025-05-20,NA,ACC-0009,DR-9841,Clear Aligners,2
SHP-301715,2025-03-21,NA,ACC-0101,DR-9854,Scanner,2
SHP-301716,2024-09-18,APAC,ACC-0104,DR-9944,Clear Aligners,2
SHP-301717,2024-10-04,APAC,ACC-0057,DR-9002,Clear Aligners,1
SHP-301718,2024-03-01,APAC,ACC-0229,DR-9278,Clear Aligners,1
SHP-301719,2025-03-31,NA,ACC-0202,DR-9046,Clear Aligners,3
SHP-301720,2024-09-01,NA,ACC-0149,DR-9125,Scanner,1
SHP-301721,2025-03-08,NA,ACC-0089,DR-9794,Clear Aligners,1
SHP-301722,2025-03-31,NA,ACC-0096,DR-9621,Scanner,2
SHP-301723,2024-06-11,APAC,ACC-0046,DR-9536,Clear Aligners,3
SHP-301724,2024-06-29,EMEA,ACC-0187,DR-9515,Clear Aligners,6
SHP-301725,2024-11-08,NA,ACC-0068,DR-9946,Clear Aligners,4
SHP-301726,2024-09-30,APAC,ACC-0118,DR-9602,Clear Aligners,8
SHP-301727,2025-08-12,APAC,ACC-0025,DR-9613,Scanner,1
SHP-301728,2025-01-18,APAC,ACC-0136,DR-9873,Clear Aligners,8
SHP-301729,2025-12-07,NA,ACC-0224,DR-9420,Clear Aligners,7
SHP-301730,2025-10-08,EMEA,ACC-0135,DR-9329,Scanner,2
SHP-301731,2025-04-01,EMEA,ACC-0181,DR-9375,Clear Aligners,8
SHP-301732,2025-07-27,APAC,ACC-0175,DR-9962,Clear Aligners,4
SHP-301733,2025-11-13,APAC,ACC-0237,DR-9068,Clear Aligners,1
SHP-301734,2025-12-18,APAC,ACC-0170,DR-9997,Clear Aligners,3
SHP-301735,2024-12-29,EMEA,ACC-0062,DR-9604,Clear Aligners,1
SHP-301736,2025-03-16,APAC,ACC-0160,DR-9507,Clear Aligners,8
SHP-301737,2024-05-03,APAC,ACC-0152,DR-9199,Clear Aligners,7
SHP-301738,2024-01-03,EMEA,ACC-0039,DR-9109,Scanner,2
SHP-301739,2024-10-23,NA,ACC-0217,DR-9717,Imaging,1
SHP-301740,2024-09-20,EMEA,ACC-0129,DR-9946,Clear Aligners,3
SHP-301741,2024-12-24,EMEA,ACC-0172,DR-9812,Clear Aligners,1
SHP-301742,2024-02-17,NA,ACC-0131,DR-9205,Clear Aligners,2
SHP-301743,2025-02-22,NA,ACC-0006,DR-9867,Clear Aligners,8
SHP-301744,2025-04-21,EMEA,ACC-0178,DR-9491,Clear Aligners,1
SHP-301745,2025-03-24,NA,ACC-0167,DR-9159,Clear Aligners,8
SHP-301746,2025-08-12,NA,ACC-0096,DR-9752,Imaging,2
SHP-301747,2024-04-15,NA,ACC-0013,DR-9218,Clear Aligners,6
SHP-301748,2024-01-10,APAC,ACC-0182,DR-9815,Clear Aligners,5
SHP-301749,2024-07-01,NA,ACC-0130,DR-9469,Imaging,1
SHP-301750,2025-08-06,NA,ACC-0079,DR-9938,Clear Aligners,1
SHP-301751,2025-12-05,NA,ACC-0132,DR-9524,Clear Aligners,2
SHP-301752,2025-05-13,APAC,ACC-0001,DR-9416,Imaging,2
SHP-301753,2025-02-11,NA,ACC-0076,DR-9885,Clear Aligners,3
SHP-301754,2025-03-24,APAC,ACC-0175,DR-9755,Clear Aligners,6
SHP-301755,2024-11-15,EMEA,ACC-0023,DR-9073,Clear Aligners,7
SHP-301756,2025-10-17,APAC,ACC-0050,DR-9237,Imaging,1
SHP-301757,2024-11-22,APAC,ACC-0175,DR-9431,Clear Aligners,5
SHP-301758,2025-05-09,EMEA,ACC-0135,DR-9428,Clear Aligners,1
SHP-301759,2024-10-16,NA,ACC-0013,DR-9478,Clear Aligners,3
SHP-301760,2025-10-31,APAC,ACC-0083,DR-9209,Clear Aligners,7
SHP-301761,2025-09-27,EMEA,ACC-0145,DR-9710,Clear Aligners,2
SHP-301762,2024-11-23,NA,ACC-0130,DR-9719,Clear Aligners,6
SHP-301763,2024-02-03,NA,ACC-0191,DR-9189,Clear Aligners,7
SHP-301764,2024-03-07,APAC,ACC-0215,DR-9030,Clear Aligners,8
SHP-301765,2024-08-19,APAC,ACC-0118,DR-9138,Clear Aligners,3
SHP-301766,2025-11-19,EMEA,ACC-0063,DR-9833,Clear Aligners,7
SHP-301767,2025-01-28,APAC,ACC-0201,DR-9415,Clear Aligners,6
SHP-301768,2024-10-20,NA,ACC-0191,DR-9332,Clear Aligners,4
SHP-301769,2025-10-12,APAC,ACC-0240,DR-9160,Clear Aligners,2
SHP-301770,2025-12-09,EMEA,ACC-0143,DR-9578,Scanner,2
SHP-301771,2024-08-14,EMEA,ACC-0028,DR-9718,Clear Aligners,3
SHP-301772,2025-05-27,NA,ACC-0224,DR-9935,Clear Aligners,2
SHP-301773,2025-04-22,EMEA,ACC-0179,DR-9012,Clear Aligners,6
SHP-301774,2025-07-21,NA,ACC-0186,DR-9245,Scanner,1
SHP-301775,2024-12-06,APAC,ACC-0249,DR-9191,Clear Aligners,2
SHP-301776,2024-08-16,APAC,ACC-0046,DR-9825,Clear Aligners,8
SHP-301777,2025-07-25,NA,ACC-0061,DR-9934,Scanner,2
SHP-301778,2024-10-30,NA,ACC-0092,DR-9852,Clear Aligners,6
SHP-301779,2024-05-16,APAC,ACC-0160,DR-9322,Clear Aligners,2
SHP-301780,2024-01-31,NA,ACC-0096,DR-9752,Clear Aligners,6
SHP-301781,2025-11-12,EMEA,ACC-0143,DR-9509,Clear Aligners,1
SHP-301782,2025-01-07,APAC,ACC-0001,DR-9160,Imaging,2
SHP-301783,2024-02-06,NA,ACC-0186,DR-9544,Clear Aligners,8
SHP-301784,2024-09-30,EMEA,ACC-0248,DR-9129,Clear Aligners,4
SHP-301785,2024-12-17,EMEA,ACC-0113,DR-9600,Imaging,2
SHP-301786,2025-11-02,NA,ACC-0075,DR-9956,Clear Aligners,6
SHP-301787,2025-07-28,EMEA,ACC-0115,DR-9154,Clear Aligners,7
SHP-301788,2024-09-09,NA,ACC-0168,DR-9025,Clear Aligners,1
SHP-301789,2025-01-27,NA,ACC-0014,DR-9342,Clear Aligners,6
SHP-301790,2024-03-05,NA,ACC-0239,DR-9494,Clear Aligners,8
SHP-301791,2025-12-12,NA,ACC-0202,DR-9077,Imaging,1
SHP-301792,2025-05-01,APAC,ACC-0233,DR-9256,Scanner,2
SHP-301793,2024-08-11,EMEA,ACC-0018,DR-9176,Clear Aligners,8
SHP-301794,2024-07-21,EMEA,ACC-0213,DR-9889,Clear Aligners,5
SHP-301795,2024-12-08,NA,ACC-0189,DR-9020,Clear Aligners,2
SHP-301796,2025-10-01,EMEA,ACC-0187,DR-9433,Imaging,1
SHP-301797,2024-04-24,NA,ACC-0202,DR-9275,Clear Aligners,7
SHP-301798,2024-04-01,APAC,ACC-0201,DR-9699,Clear Aligners,7
SHP-301799,2024-03-19,EMEA,ACC-0134,DR-9961,Clear Aligners,7
SHP-301800,2024-12-09,APAC,ACC-0097,DR-9831,Clear Aligners,3
SHP-301801,2024-05-10,EMEA,ACC-0137,DR-9809,Scanner,2
SHP-301802,2025-04-05,APAC,ACC-0065,DR-9692,Clear Aligners,2
SHP-301803,2024-01-03,APAC,ACC-0232,DR-9540,Clear Aligners,2
SHP-301804,2024-06-20,EMEA,ACC-0154,DR-9453,Clear Aligners,2
SHP-301805,2025-09-22,EMEA,ACC-0146,DR-9279,Clear Aligners,1
SHP-301806,2025-07-22,NA,ACC-0155,DR-9990,Clear Aligners,5
SHP-301807,2024-09-09,NA,ACC-0027,DR-9809,Clear Aligners,5
SHP-301808,2025-07-21,EMEA,ACC-0139,DR-9939,Clear Aligners,2
SHP-301809,2024-05-19,EMEA,ACC-0108,DR-9527,Scanner,1
SHP-301810,2025-05-14,APAC,ACC-0245,DR-9615,Scanner,1
SHP-301811,2024-01-09,EMEA,ACC-0219,DR-9533,Clear Aligners,1
SHP-301812,2024-11-27,NA,ACC-0158,DR-9825,Clear Aligners,1
SHP-301813,2024-12-03,NA,ACC-0052,DR-9930,Scanner,1
SHP-301814,2025-07-13,APAC,ACC-0111,DR-9016,Clear Aligners,4
SHP-301815,2024-08-09,EMEA,ACC-0084,DR-9859,Clear Aligners,1
SHP-301816,2024-12-14,EMEA,ACC-0084,DR-9566,Imaging,1
SHP-301817,2025-12-12,EMEA,ACC-0144,DR-9049,Clear Aligners,6
SHP-301818,2025-01-20,NA,ACC-0096,DR-9727,Imaging,1
SHP-301819,2024-12-15,EMEA,ACC-0188,DR-9530,Imaging,2
SHP-301820,2025-08-28,APAC,ACC-0001,DR-9649,Clear Aligners,3
SHP-301821,2024-04-18,APAC,ACC-0174,DR-9070,Scanner,1
SHP-301822,2025-02-24,APAC,ACC-0074,DR-9582,Clear Aligners,5
SHP-301823,2025-03-04,EMEA,ACC-0047,DR-9140,Clear Aligners,2
SHP-301824,2024-06-13,NA,ACC-0220,DR-9901,Imaging,2
SHP-301825,2025-03-16,APAC,ACC-0249,DR-9849,Imaging,2
SHP-301826,2024-09-21,NA,ACC-0230,DR-9117,Clear Aligners,3
SHP-301827,2025-12-23,APAC,ACC-0215,DR-9744,Clear Aligners,6
SHP-301828,2025-08-02,EMEA,ACC-0040,DR-9194,Clear Aligners,7
SHP-301829,2024-06-11,EMEA,ACC-0179,DR-9837,Clear Aligners,5
SHP-301830,2025-09-28,APAC,ACC-0165,DR-9573,Clear Aligners,5
SHP-301831,2025-08-21,APAC,ACC-0094,DR-9741,Imaging,2
SHP-301832,2025-09-05,NA,ACC-0204,DR-9176,Clear Aligners,7
SHP-301833,2024-01-05,NA,ACC-0049,DR-9152,Scanner,1
SHP-301834,2024-09-07,EMEA,ACC-0062,DR-9741,Clear Aligners,5
SHP-301835,2025-03-19,NA,ACC-0131,DR-9991,Clear Aligners,6
SHP-301836,2025-05-22,APAC,ACC-0152,DR-9892,Clear Aligners,2
SHP-301837,2025-03-05,APAC,ACC-0160,DR-9502,Clear Aligners,2
SHP-301838,2024-08-04,EMEA,ACC-0064,DR-9588,Clear Aligners,6
SHP-301839,2024-02-28,APAC,ACC-0118,DR-9949,Clear Aligners,7
SHP-301840,2024-10-24,EMEA,ACC-0206,DR-9407,Clear Aligners,5
SHP-301841,2024-12-26,APAC,ACC-0083,DR-9394,Clear Aligners,3
SHP-301842,2025-12-24,EMEA,ACC-0134,DR-9898,Imaging,2
SHP-301843,2024-07-13,APAC,ACC-0173,DR-9133,Scanner,1
SHP-301844,2024-08-19,APAC,ACC-0065,DR-9151,Clear Aligners,5
SHP-301845,2025-07-19,APAC,ACC-0050,DR-9394,Imaging,2
SHP-301846,2024-04-06,EMEA,ACC-0236,DR-9423,Imaging,1
SHP-301847,2024-08-10,EMEA,ACC-0206,DR-9582,Clear Aligners,6
SHP-301848,2025-01-06,NA,ACC-0156,DR-9328,Clear Aligners,7
SHP-301849,2024-05-01,APAC,ACC-0183,DR-9013,Clear Aligners,6
SHP-301850,2025-05-31,APAC,ACC-0190,DR-9251,Clear Aligners,5
SHP-301851,2024-02-07,EMEA,ACC-0163,DR-9377,Clear Aligners,5
SHP-301852,2025-10-10,NA,ACC-0093,DR-9285,Scanner,1
SHP-301853,2025-11-22,NA,ACC-0158,DR-9527,Clear Aligners,6
SHP-301854,2025-08-01,APAC,ACC-0171,DR-9522,Clear Aligners,2
SHP-301855,2025-08-26,APAC,ACC-0125,DR-9443,Clear Aligners,7
SHP-301856,2025-01-16,EMEA,ACC-0039,DR-9200,Clear Aligners,3
SHP-301857,2025-01-14,EMEA,ACC-0026,DR-9612,Clear Aligners,7
SHP-301858,2024-05-25,EMEA,ACC-0162,DR-9446,Imaging,1
SHP-301859,2024-05-22,EMEA,ACC-0227,DR-9551,Clear Aligners,4
SHP-301860,2024-03-25,EMEA,ACC-0088,DR-9481,Scanner,2
SHP-301861,2024-08-24,EMEA,ACC-0004,DR-9125,Imaging,1
SHP-301862,2025-09-19,EMEA,ACC-0235,DR-9720,Clear Aligners,6
SHP-301863,2024-12-13,APAC,ACC-0125,DR-9481,Clear Aligners,1
SHP-301864,2024-06-13,APAC,ACC-0169,DR-9802,Imaging,1
SHP-301865,2025-06-10,APAC,ACC-0104,DR-9881,Clear Aligners,8
SHP-301866,2025-05-24,NA,ACC-0013,DR-9996,Clear Aligners,1
SHP-301867,2025-03-06,APAC,ACC-0159,DR-9303,Clear Aligners,6
SHP-301868,2024-01-19,EMEA,ACC-0133,DR-9395,Clear Aligners,5
SHP-301869,2024-09-30,NA,ACC-0161,DR-9795,Clear Aligners,6
SHP-301870,2025-11-13,NA,ACC-0153,DR-9097,Clear Aligners,5
SHP-301871,2025-12-14,EMEA,ACC-0145,DR-9074,Clear Aligners,1
SHP-301872,2024-08-10,EMEA,ACC-0138,DR-9244,Clear Aligners,2
SHP-301873,2025-06-25,EMEA,ACC-0028,DR-9678,Clear Aligners,7
SHP-301874,2025-04-24,APAC,ACC-0045,DR-9652,Scanner,1
SHP-301875,2025-03-10,APAC,ACC-0059,DR-9498,Clear Aligners,5
SHP-301876,2025-04-26,APAC,ACC-0117,DR-9649,Clear Aligners,3
SHP-301877,2024-02-22,EMEA,ACC-0219,DR-9099,Clear Aligners,2
SHP-301878,2025-11-08,APAC,ACC-0160,DR-9302,Scanner,1
SHP-301879,2025-07-18,NA,ACC-0226,DR-9256,Clear Aligners,4
SHP-301880,2025-04-24,EMEA,ACC-0039,DR-9177,Scanner,2
SHP-301881,2024-01-19,EMEA,ACC-0162,DR-9657,Scanner,2
SHP-301882,2025-04-25,EMEA,ACC-0100,DR-9804,Clear Aligners,6
SHP-301883,2025-10-21,NA,ACC-0009,DR-9887,Clear Aligners,5
SHP-301884,2024-05-25,EMEA,ACC-0145,DR-9216,Clear Aligners,4
SHP-301885,2025-09-22,NA,ACC-0149,DR-9270,Clear Aligners,3
SHP-301886,2025-01-03,APAC,ACC-0160,DR-9504,Scanner,2
SHP-301887,2025-04-06,EMEA,ACC-0246,DR-9466,Scanner,2
SHP-301888,2024-09-15,APAC,ACC-0165,DR-9690,Clear Aligners,6
SHP-301889,2024-02-19,APAC,ACC-0233,DR-9109,Clear Aligners,6
SHP-301890,2024-07-10,APAC,ACC-0215,DR-9958,Clear Aligners,5
SHP-301891,2025-06-22,EMEA,ACC-0047,DR-9035,Clear Aligners,4
SHP-301892,2025-12-29,EMEA,ACC-0180,DR-9543,Clear Aligners,4
SHP-301893,2025-08-19,EMEA,ACC-0122,DR-9728,Scanner,2
SHP-301894,2025-07-09,NA,ACC-0217,DR-9894,Scanner,2
SHP-301895,2024-06-29,APAC,ACC-0007,DR-9016,Scanner,2
SHP-301896,2025-04-18,APAC,ACC-0173,DR-9704,Clear Aligners,4
SHP-301897,2025-01-12,NA,ACC-0186,DR-9810,Clear Aligners,5
SHP-301898,2025-04-02,EMEA,ACC-0187,DR-9057,Scanner,2
SHP-301899,2025-08-13,EMEA,ACC-0056,DR-9739,Clear Aligners,4
SHP-301900,2025-11-29,APAC,ACC-0059,DR-9538,Clear Aligners,6
SHP-301901,2024-09-04,EMEA,ACC-0129,DR-9654,Clear Aligners,1
SHP-301902,2024-06-02,EMEA,ACC-0026,DR-9956,Imaging,2
SHP-301903,2024-11-13,NA,ACC-0231,DR-9872,Clear Aligners,7
SHP-301904,2025-12-30,EMEA,ACC-0148,DR-9660,Clear Aligners,8
SHP-301905,2025-08-29,EMEA,ACC-0154,DR-9421,Imaging,2
SHP-301906,2025-10-22,EMEA,ACC-0138,DR-9680,Clear Aligners,2
SHP-301907,2025-06-16,NA,ACC-0202,DR-9583,Imaging,2
SHP-301908,2024-08-08,EMEA,ACC-0124,DR-9764,Clear Aligners,2
SHP-301909,2024-08-18,NA,ACC-0149,DR-9333,Scanner,2
SHP-301910,2025-10-14,EMEA,ACC-0064,DR-9804,Clear Aligners,3
SHP-301911,2025-12-22,APAC,ACC-0169,DR-9117,Imaging,2
SHP-301912,2025-03-24,EMEA,ACC-0172,DR-9975,Clear Aligners,6
SHP-301913,2025-10-07,EMEA,ACC-0069,DR-9633,Clear Aligners,5
SHP-301914,2025-04-16,NA,ACC-0151,DR-9499,Clear Aligners,7
SHP-301915,2024-05-20,NA,ACC-0036,DR-9201,Clear Aligners,7
SHP-301916,2024-12-27,NA,ACC-0200,DR-9982,Clear Aligners,8
SHP-301917,2025-11-26,NA,ACC-0220,DR-9087,Clear Aligners,8
SHP-301918,2025-07-21,EMEA,ACC-0198,DR-9157,Clear Aligners,3
SHP-301919,2024-01-21,NA,ACC-0131,DR-9735,Clear Aligners,2
SHP-301920,2024-01-24,NA,ACC-0212,DR-9099,Scanner,2
SHP-301921,2024-07-01,NA,ACC-0158,DR-9417,Clear Aligners,7
SHP-301922,2025-09-02,NA,ACC-0130,DR-9186,Clear Aligners,6
SHP-301923,2024-03-28,EMEA,ACC-0113,DR-9331,Clear Aligners,6
SHP-301924,2024-04-20,NA,ACC-0126,DR-9596,Clear Aligners,1
SHP-301925,2025-08-01,APAC,ACC-0196,DR-9455,Clear Aligners,2
SHP-301926,2025-10-09,APAC,ACC-0169,DR-9686,Clear Aligners,1
SHP-301927,2025-11-10,NA,ACC-0230,DR-9001,Clear Aligners,5
SHP-301928,2025-10-08,EMEA,ACC-0047,DR-9527,Imaging,2
SHP-301929,2024-07-06,NA,ACC-0155,DR-9674,Clear Aligners,3
SHP-301930,2025-05-10,EMEA,ACC-0060,DR-9921,Scanner,2
SHP-301931,2025-12-09,APAC,ACC-0111,DR-9403,Clear Aligners,7
SHP-301932,2024-12-23,APAC,ACC-0196,DR-9131,Clear Aligners,5
SHP-301933,2025-06-12,NA,ACC-0103,DR-9045,Clear Aligners,6
SHP-301934,2024-04-27,EMEA,ACC-0137,DR-9600,Clear Aligners,8
SHP-301935,2024-06-08,APAC,ACC-0054,DR-9065,Clear Aligners,3
SHP-301936,2025-10-30,EMEA,ACC-0246,DR-9931,Clear Aligners,5
SHP-301937,2024-07-29,APAC,ACC-0106,DR-9240,Scanner,2
SHP-301938,2024-08-25,EMEA,ACC-0124,DR-9474,Imaging,2
SHP-301939,2025-11-22,APAC,ACC-0194,DR-9495,Clear Aligners,8
SHP-301940,2025-03-30,NA,ACC-0186,DR-9924,Clear Aligners,3
SHP-301941,2025-02-01,EMEA,ACC-0145,DR-9787,Scanner,2
SHP-301942,2025-06-28,NA,ACC-0096,DR-9330,Scanner,1
SHP-301943,2024-07-30,EMEA,ACC-0234,DR-9009,Clear Aligners,5
SHP-301944,2025-12-26,NA,ACC-0014,DR-9448,Clear Aligners,2
SHP-301945,2024-09-19,EMEA,ACC-0199,DR-9934,Clear Aligners,8
SHP-301946,2024-03-17,NA,ACC-0149,DR-9702,Clear Aligners,3
SHP-301947,2025-06-06,APAC,ACC-0215,DR-9807,Clear Aligners,7
SHP-301948,2024-03-28,NA,ACC-0186,DR-9590,Imaging,1
SHP-301949,2025-05-07,EMEA,ACC-0172,DR-9403,Scanner,2
SHP-301950,2025-12-25,NA,ACC-0089,DR-9618,Imaging,2
SHP-301951,2025-11-15,APAC,ACC-0019,DR-9155,Clear Aligners,2
SHP-301952,2025-04-15,EMEA,ACC-0064,DR-9958,Clear Aligners,3
SHP-301953,2024-10-23,APAC,ACC-0176,DR-9377,Scanner,2
SHP-301954,2025-03-09,APAC,ACC-0165,DR-9829,Clear Aligners,4
SHP-301955,2024-02-21,EMEA,ACC-0234,DR-9356,Clear Aligners,4
SHP-301956,2025-01-31,APAC,ACC-0197,DR-9867,Imaging,2
SHP-301957,2024-05-27,EMEA,ACC-0193,DR-9333,Scanner,2
SHP-301958,2025-01-23,NA,ACC-0109,DR-9327,Clear Aligners,1
SHP-301959,2025-04-30,APAC,ACC-0117,DR-9777,Imaging,1
SHP-301960,2024-02-26,EMEA,ACC-0033,DR-9180,Clear Aligners,4
SHP-301961,2025-10-30,APAC,ACC-0017,DR-9831,Clear Aligners,8
SHP-301962,2025-01-30,EMEA,ACC-0100,DR-9743,Clear Aligners,7
SHP-301963,2025-11-25,EMEA,ACC-0119,DR-9073,Imaging,1
SHP-301964,2025-11-27,APAC,ACC-0152,DR-9266,Clear Aligners,4
SHP-301965,2025-11-03,APAC,ACC-0249,DR-9954,Clear Aligners,4
SHP-301966,2024-04-19,APAC,ACC-0118,DR-9404,Scanner,1
SHP-301967,2025-03-27,APAC,ACC-0105,DR-9714,Clear Aligners,5
SHP-301968,2024-09-18,NA,ACC-0126,DR-9888,Clear Aligners,1
SHP-301969,2025-08-20,NA,ACC-0076,DR-9644,Clear Aligners,6
SHP-301970,2025-02-06,NA,ACC-0191,DR-9410,Scanner,1
SHP-301971,2024-01-17,EMEA,ACC-0145,DR-9403,Clear Aligners,4
SHP-301972,2025-02-03,EMEA,ACC-0128,DR-9947,Clear Aligners,2
SHP-301973,2024-02-25,NA,ACC-0005,DR-9079,Clear Aligners,7
SHP-301974,2024-09-22,EMEA,ACC-0107,DR-9522,Clear Aligners,8
SHP-301975,2025-12-30,APAC,ACC-0175,DR-9056,Scanner,2
SHP-301976,2025-05-28,APAC,ACC-0017,DR-9209,Clear Aligners,6
SHP-301977,2024-07-19,APAC,ACC-0165,DR-9704,Scanner,2
SHP-301978,2025-10-08,EMEA,ACC-0180,DR-9646,Imaging,1
SHP-301979,2025-09-10,APAC,ACC-0097,DR-9953,Clear Aligners,3
SHP-301980,2025-05-09,APAC,ACC-0003,DR-9908,Imaging,1
SHP-301981,2025-09-01,APAC,ACC-0245,DR-9767,Clear Aligners,7
SHP-301982,2025-03-27,APAC,ACC-0165,DR-9713,Clear Aligners,1
SHP-301983,2024-12-08,APAC,ACC-0072,DR-9529,Clear Aligners,1
SHP-301984,2025-04-30,EMEA,ACC-0222,DR-9186,Clear Aligners,7
SHP-301985,2025-09-15,NA,ACC-0200,DR-9952,Scanner,1
SHP-301986,2024-11-29,APAC,ACC-0102,DR-9562,Clear Aligners,3
SHP-301987,2025-05-04,NA,ACC-0192,DR-9672,Clear Aligners,3
SHP-301988,2025-08-10,NA,ACC-0043,DR-9794,Clear Aligners,2
SHP-301989,2024-08-05,APAC,ACC-0059,DR-9400,Imaging,1
SHP-301990,2025-04-27,EMEA,ACC-0242,DR-9430,Scanner,1
